,0,1,2,3,4,5
0,1781.6390970476189,1966.474870839506,1989.315349185185,2081.1858456111113,2338.6815633086417,2957.4726437037034
1,2527.877144063492,2975.578153246913,3066.247674222222,3149.343944796296,3555.238644641975,3960.4573787037034
2,2219.9760919153437,2596.63607845679,2781.406661629629,2601.4469921851855,3027.609216493827,3632.945800888889
3,,,,,,
