,0
0,0.06300000008195639
1,0.06599999982863664
2,0.20299999862909318
3,0.7120000004768371
4,0.8780000030994415
5,0.9069999933242797
6,0.9189999938011171
7,0.9370000064373016
8,0.9390000104904175
9,0.9410000085830688
10,0.9460000038146971
11,0.9480000019073486
12,0.9519999980926513
13,0.9549999952316284
14,0.9549999952316284
15,0.955999994277954
16,0.9590000033378602
17,0.9599999964237214
18,0.9629999995231628
19,0.9629999995231628
20,0.9620000004768372
