,0
0,0.06300000008195639
1,0.06400000024586916
2,0.1160000003874302
3,0.5759999960660934
4,0.8569999992847442
5,0.8999999940395356
6,0.9280000030994416
7,0.9380000114440917
8,0.9490000069141388
9,0.9560000002384186
10,0.9550000011920928
11,0.9519999980926513
12,0.9580000042915344
13,0.9629999876022338
14,0.9680000007152556
15,0.9770000100135803
16,0.9780000150203704
17,0.9770000040531157
18,0.9800000071525572
19,0.9790000081062316
20,0.9770000040531157
