,0
0,0.06300000008195639
1,0.06699999962002039
2,0.1649999998509884
3,0.769999998807907
4,0.8979999959468841
5,0.9320000052452088
6,0.9480000019073486
7,0.9589999973773955
8,0.9649999976158141
9,0.9660000026226043
10,0.9720000088214874
11,0.9760000109672546
12,0.9790000140666961
13,0.9800000131130217
14,0.9800000131130218
15,0.984000015258789
16,0.9780000090599059
17,0.9830000162124632
18,0.9860000133514404
19,0.9870000123977661
20,0.9860000133514404
