,0,1,2,3,4,5
0,1778.5549474285713,1973.4590254938266,1986.4457825925922,2080.6963747407403,2330.3397437283943,2951.5342133703703
1,1776.1080377989415,1872.718196148148,1829.0459508148147,2006.751946685185,2126.814548098765,2680.2923321851845
