,0
203,0.026161836460232735
204,0.02227858640253544
205,0.024819012731313705
206,0.012458101846277714
207,0.015430048108100891
208,0.013190959580242634
209,0.018398834392428398
210,0.019311686977744102
211,0.01773207262158394
212,0.017470432445406914
213,0.022495031356811523
214,0.014097807928919792
215,0.014762799255549908
216,0.021084444597363472
217,0.01788174733519554
218,0.019469479098916054
219,0.016703587025403976
220,0.02320171520113945
221,0.02257324382662773
222,0.022892432287335396
223,0.025114983320236206
224,0.02063586935400963
225,0.018790820613503456
226,0.02207392454147339
227,0.021400408819317818
228,0.019467193633317947
229,0.016177069395780563
230,0.012963003478944302
231,0.017579156905412674
232,0.023175815120339394
233,0.018025189638137817
234,0.012792459689080715
235,0.02031978964805603
236,0.018972128629684448
237,0.016426796093583107
238,0.02446521818637848
239,0.01720747910439968
240,0.01960274577140808
241,0.01577315479516983
242,0.01320610661059618
243,0.019910689443349838
244,0.013617115095257759
245,0.011451342143118382
246,0.011957216076552868
247,0.015296973288059235
248,0.01681232452392578
249,0.020230282098054886
250,0.015856334939599037
251,0.013152875937521458
252,0.018486274406313896
253,0.023169994354248047
254,0.01937372423708439
255,0.021755078807473183
256,0.017597252503037453
257,0.01055875699967146
258,0.01825510524213314
259,0.020766975358128548
260,0.013975292444229126
261,0.017966946586966515
262,0.019223392009735107
263,0.019406232982873917
264,0.012230103835463524
265,0.011989971622824669
266,0.0185871422290802
267,0.012781023047864437
268,0.013433828949928284
269,0.018678495660424232
270,0.020240608602762222
271,0.017775198444724083
272,0.00783742405474186
273,0.011419099755585194
274,0.014429254457354546
275,0.012196014635264874
276,0.018696794286370277
277,0.013718861155211926
278,0.008924678899347782
279,0.017810799181461334
280,0.014988823793828487
281,0.017833340913057327
282,0.016036096960306168
283,0.022126570343971252
284,0.01482484396547079
285,0.013872762210667133
286,0.012416624464094639
287,0.010937541723251343
288,0.011871312744915485
289,0.009828448295593262
290,0.02756357192993164
291,0.018396656960248947
292,0.012831156142055988
293,0.012617824599146843
294,0.01824098825454712
295,0.012579570524394512
296,0.019379934296011925
297,0.013026337139308453
298,0.013002214953303337
299,0.015880541875958443
300,0.018434176221489906
301,0.013252221047878265
302,0.009269320406019688
303,0.019640514627099037
304,0.013875037431716919
305,0.01303817518055439
306,0.0191495418548584
307,0.014262507669627666
308,0.011369751766324043
309,0.008798777125775814
310,0.010625547729432583
311,0.01282340195029974
312,0.011279330588877201
313,0.012647418305277824
314,0.009337007068097591
315,0.021519813686609268
316,0.016859566792845726
317,0.010519040748476982
318,0.009766395203769207
319,0.010552480816841125
320,0.010912139900028706
321,0.015262424014508724
322,0.015541059896349907
323,0.01569192297756672
324,0.008154870942234993
325,0.010591021738946438
326,0.017157908529043198
327,0.008702216669917107
328,0.007611527107656002
329,0.014887021854519844
330,0.01112966239452362
331,0.010019813664257526
332,0.015182683244347572
333,0.016256293281912804
334,0.007255671080201864
335,0.01313841063529253
336,0.006350455339998007
337,0.01247568242251873
338,0.010422219522297382
339,0.009460882283747196
340,0.01236438937485218
341,0.012804380618035793
342,0.017201486974954605
343,0.011160017922520638
344,0.01549781858921051
345,0.010427534580230713
346,0.008620101027190685
347,0.011680732481181622
348,0.00891445018351078
349,0.011562632396817207
350,0.012793355621397495
351,0.014007321558892727
352,0.011319021694362164
353,0.009036777541041374
354,0.009367721155285835
355,0.008694351650774479
356,0.013860801234841347
357,0.008021390996873379
358,0.008578269742429256
359,0.007783988956362009
360,0.013213614001870155
361,0.012067495845258236
362,0.008153236471116543
363,0.008660351857542992
364,0.013344883918762207
365,0.010764575563371181
366,0.016363296657800674
367,0.016232166439294815
368,0.008690564893186092
369,0.010806525126099586
370,0.01207125186920166
371,0.009730572812259197
372,0.0069984509609639645
373,0.01125190407037735
374,0.013023515231907368
375,0.015451974235475063
376,0.013785405084490776
377,0.007463028188794851
378,0.007473602890968323
379,0.011313722468912601
380,0.012835323810577393
381,0.007102083880454302
382,0.007184515707194805
383,0.009323247708380222
384,0.008441412821412086
385,0.011491947807371616
386,0.008887547068297863
387,0.01149170845746994
388,0.011006951332092285
389,0.008455341681838036
390,0.012806047685444355
391,0.01305212639272213
392,0.011429667472839355
393,0.011256569065153599
394,0.010162762366235256
395,0.010821529664099216
396,0.008512066677212715
397,0.010530436411499977
398,0.008041237480938435
399,0.014031602069735527
400,0.15439298748970032
401,0.11216498911380768
402,0.15514734387397766
403,0.11459378153085709
404,0.06230674311518669
405,0.051892805844545364
406,0.05201323702931404
407,0.07161455601453781
408,0.10782844573259354
409,0.07424783706665039
410,0.08787506818771362
411,0.07591404765844345
412,0.030198585242033005
413,0.05561346560716629
414,0.042346589267253876
415,0.04058182239532471
416,0.06506210565567017
417,0.062428802251815796
418,0.0541318841278553
419,0.04879323020577431
420,0.05446600541472435
421,0.04233705252408981
422,0.035186927765607834
423,0.036314669996500015
424,0.03998923301696777
425,0.026802154257893562
426,0.031136443838477135
427,0.031946685165166855
428,0.03697064146399498
429,0.016535282135009766
430,0.0356442853808403
431,0.038159582763910294
432,0.042684342712163925
433,0.03744550421833992
434,0.016944481059908867
435,0.017665797844529152
436,0.038577087223529816
437,0.03354626148939133
438,0.02383783832192421
439,0.02640950307250023
440,0.02352852001786232
441,0.016269147396087646
442,0.011084219440817833
443,0.013598774559795856
444,0.01607411541044712
445,0.02332640066742897
446,0.022976713255047798
447,0.01769229955971241
448,0.01469729095697403
449,0.024675164371728897
450,0.019174208864569664
451,0.014017358422279358
452,0.027313366532325745
453,0.011478019878268242
454,0.018303396180272102
455,0.025791475549340248
456,0.016851644963026047
457,0.010292546823620796
458,0.016763154417276382
459,0.024817023426294327
460,0.014731332659721375
461,0.01955856755375862
462,0.01702013798058033
463,0.021411318331956863
464,0.016443854197859764
465,0.012118319049477577
466,0.016894349828362465
467,0.014484578743577003
468,0.009043484926223755
469,0.01794430986046791
470,0.009656942449510098
471,0.016006415709853172
472,0.012219013646245003
473,0.012415544129908085
474,0.012042473070323467
475,0.0142128374427557
476,0.007361347787082195
477,0.012625799514353275
478,0.011912884190678596
479,0.011307169683277607
480,0.013386568985879421
481,0.012247780337929726
482,0.012502185069024563
483,0.010452913120388985
484,0.00732720410451293
485,0.013981550931930542
486,0.008840843103826046
487,0.006910459138453007
488,0.008531198836863041
489,0.010168105363845825
490,0.012504889629781246
491,0.014753743074834347
492,0.012457339093089104
493,0.010428438894450665
494,0.009487129747867584
495,0.01645069010555744
496,0.011838178150355816
497,0.008179550990462303
498,0.008227916434407234
499,0.016857575625181198
500,0.010436594486236572
501,0.01024030800908804
502,0.010733606293797493
503,0.011003158055245876
504,0.012686778791248798
505,0.007601253688335419
506,0.01852300576865673
507,0.00791560672223568
508,0.0098659573122859
509,0.006117182318121195
510,0.0074012912809848785
511,0.011863389052450657
512,0.008563438430428505
513,0.01134964358061552
514,0.006903106812387705
515,0.008876130916178226
516,0.009849484078586102
517,0.008122886531054974
518,0.014500891789793968
519,0.012083466164767742
520,0.013355938717722893
521,0.008510416373610497
522,0.010902851819992065
523,0.007548907306045294
524,0.013223792426288128
525,0.014837472699582577
526,0.006606117822229862
527,0.009735914878547192
528,0.0055338675156235695
529,0.014046146534383297
530,0.005563678685575724
531,0.007278611417859793
532,0.01071089506149292
533,0.012079447507858276
534,0.012557252310216427
535,0.009984491392970085
536,0.006067222915589809
537,0.007313647773116827
538,0.010903132148087025
539,0.009340810589492321
540,0.005675583146512508
541,0.008569752797484398
542,0.01705355755984783
543,0.010578100569546223
544,0.01239342987537384
545,0.01006694883108139
546,0.010932283475995064
547,0.007899210788309574
548,0.009136042557656765
549,0.005189177114516497
550,0.006597144063562155
551,0.009805507957935333
552,0.004753770772367716
553,0.009469770826399326
554,0.007845447398722172
555,0.009265094064176083
556,0.007235359866172075
557,0.010538249276578426
558,0.007219269871711731
559,0.007424979005008936
560,0.010728971101343632
561,0.007618478965014219
562,0.0064988890662789345
563,0.0056180707179009914
564,0.007743885274976492
565,0.007432624697685242
566,0.008196573704481125
567,0.008129787631332874
568,0.0051533193327486515
569,0.007898821495473385
570,0.009784248657524586
571,0.012465707957744598
572,0.006672751624137163
573,0.005204463843256235
574,0.0058114780113101006
575,0.014150766655802727
576,0.0064725130796432495
577,0.007002743426710367
578,0.007779755629599094
579,0.008133508265018463
580,0.010071122087538242
581,0.013224208727478981
582,0.010396173223853111
583,0.00648498022928834
584,0.006937566678971052
585,0.006571465637534857
586,0.011372789740562439
587,0.00839698314666748
588,0.0071814837865531445
589,0.008689689449965954
590,0.00855347141623497
591,0.009921958670020103
592,0.006252992432564497
593,0.009936015121638775
594,0.006520502269268036
595,0.004836003761738539
596,0.009448409080505371
597,0.007488309405744076
598,0.007511980831623077
599,0.008047978393733501
600,0.004955535288900137
601,0.005792717915028334
602,0.006373179145157337
603,0.004307635594159365
604,0.007412087172269821
605,0.00828136783093214
606,0.0068716323003172874
607,0.0052119470201432705
608,0.009088417515158653
609,0.0075254542753100395
610,0.006710578687489033
611,0.003783551510423422
612,0.0062304954044520855
613,0.0070868986658751965
614,0.008948792703449726
615,0.009096992202103138
616,0.008289714343845844
617,0.007640319876372814
618,0.00700367009267211
619,0.009377042762935162
620,0.010380556806921959
621,0.008227421902120113
622,0.008033704943954945
623,0.0091453418135643
624,0.012087719514966011
625,0.00510795833542943
626,0.007267015520483255
627,0.007882208563387394
628,0.007599569857120514
629,0.020443560555577278
630,0.006244886200875044
631,0.007057119160890579
632,0.004679329227656126
633,0.007329531013965607
634,0.007602917496114969
635,0.005959171336144209
636,0.007453674916177988
637,0.004770089406520128
638,0.0062499032355844975
639,0.006996142212301493
640,0.007858543656766415
641,0.010076804086565971
642,0.0051475828513503075
643,0.004409531131386757
644,0.005049881059676409
645,0.009427190758287907
646,0.005525166634470224
647,0.009508810006082058
648,0.005702944938093424
649,0.007045723497867584
650,0.006822149734944105
651,0.007908479310572147
652,0.005732405465096235
653,0.0058740475215017796
654,0.0054070474579930305
655,0.004657280631363392
656,0.005881533958017826
657,0.0030575431883335114
658,0.006232228595763445
659,0.006158022675663233
660,0.0074342405423521996
661,0.006219186820089817
662,0.009953036904335022
663,0.0025718051474541426
664,0.004811581689864397
665,0.006581377703696489
666,0.01061483658850193
667,0.014922035858035088
668,0.007530590053647757
669,0.006057194899767637
670,0.00594871724024415
671,0.005083762109279633
672,0.005534184630960226
673,0.007019442040473223
674,0.006045197136700153
675,0.006017165724188089
676,0.005069048143923283
677,0.004083503969013691
678,0.005656393710523844
679,0.0056767589412629604
680,0.0048333583399653435
681,0.012669422663748264
682,0.007360224612057209
683,0.0050804796628654
684,0.005282246507704258
685,0.007626130245625973
686,0.006552746053785086
687,0.004707950633019209
688,0.005600529257208109
689,0.0031839017756283283
690,0.003805920947343111
691,0.005395087879151106
692,0.005479287821799517
693,0.00466601038351655
694,0.0066212560050189495
695,0.007454094011336565
696,0.008574781939387321
697,0.0049323588609695435
698,0.007495637983083725
699,0.0045127118937671185
700,0.009886158630251884
701,0.010949897579848766
702,0.003470356808975339
703,0.006197303533554077
704,0.005021173972636461
705,0.0064175925217568874
706,0.0036863500718027353
707,0.007668460253626108
708,0.006605810951441526
709,0.005506705958396196
710,0.0041020335629582405
711,0.003099601250141859
712,0.006683263927698135
713,0.005280121695250273
714,0.006453279405832291
715,0.008151400834321976
716,0.004564889706671238
717,0.006147000472992659
718,0.005700304172933102
719,0.005590435117483139
720,0.00370136764831841
721,0.005042769014835358
722,0.002602911088615656
723,0.0046449946239590645
724,0.005458887666463852
725,0.0032364327926188707
726,0.00663557555526495
727,0.005894980393350124
728,0.0033881228882819414
729,0.003967623226344585
730,0.005791666451841593
731,0.004587376955896616
732,0.0057876878418028355
733,0.007881337776780128
734,0.009641227312386036
735,0.006684056483209133
736,0.005545738153159618
737,0.0077692256309092045
738,0.005033421795815229
739,0.0028388157952576876
740,0.003889847081154585
741,0.003564046695828438
742,0.0038648454938083887
743,0.0036019475664943457
744,0.00501694530248642
745,0.004876601044088602
746,0.006257797125726938
747,0.004841702524572611
748,0.006401610095053911
749,0.0037199477665126324
750,0.0035887931007891893
751,0.0036143178585916758
752,0.005356083158403635
753,0.004978484474122524
754,0.005494336131960154
755,0.006826004944741726
756,0.005298936273902655
757,0.006360195577144623
758,0.0025137390475720167
759,0.004110307432711124
760,0.005471000913530588
761,0.00524096330627799
762,0.004063860513269901
763,0.006471661385148764
764,0.0038533646147698164
765,0.005765628535300493
766,0.00549129256978631
767,0.0048685623332858086
768,0.0051316809840500355
769,0.005804397165775299
770,0.003970458172261715
771,0.003476580837741494
772,0.007663887459784746
773,0.007203462067991495
774,0.0050318059511482716
775,0.012819841504096985
776,0.008940651081502438
777,0.0032094530761241913
778,0.006695038639008999
779,0.005991443060338497
780,0.0036323543172329664
781,0.011081544682383537
782,0.004660127218812704
783,0.004774130880832672
784,0.0057178097777068615
785,0.004252168815582991
786,0.003776999656111002
787,0.006948905531316996
788,0.004490651655942202
789,0.004851969890296459
790,0.0053816549479961395
791,0.010271071456372738
792,0.004910544492304325
793,0.003830817760899663
794,0.00544033432379365
795,0.005260192323476076
796,0.003745824098587036
797,0.0035949083976447582
798,0.005737047642469406
799,0.005661236587911844
800,0.08912139385938644
801,0.08833223581314087
802,0.08456802368164062
803,0.03526446223258972
804,0.045211780816316605
805,0.04030713811516762
806,0.07233379781246185
807,0.02847161702811718
808,0.04081251844763756
809,0.04508572071790695
810,0.0508439727127552
811,0.039127323776483536
812,0.037536900490522385
813,0.030146399512887
814,0.026644060388207436
815,0.026849418878555298
816,0.037989310920238495
817,0.035547271370887756
818,0.04514288157224655
819,0.037872347980737686
820,0.024006929248571396
821,0.03764374181628227
822,0.02005073055624962
823,0.013716908171772957
824,0.023986535146832466
825,0.02085534855723381
826,0.032657552510499954
827,0.02722044475376606
828,0.015745799988508224
829,0.015601525083184242
830,0.01393194030970335
831,0.012688406743109226
832,0.005599773954600096
833,0.0160207636654377
834,0.008340941742062569
835,0.023361800238490105
836,0.009456649422645569
837,0.016291268169879913
838,0.013259366154670715
839,0.01306494977325201
840,0.014068598859012127
841,0.005764285568147898
842,0.010417165234684944
843,0.014468933455646038
844,0.010539085604250431
845,0.012022895738482475
846,0.013312612660229206
847,0.00882028043270111
848,0.006727841217070818
849,0.009600679390132427
850,0.01002130564302206
851,0.007402520161122084
852,0.009087692014873028
853,0.005219501908868551
854,0.008665857836604118
855,0.004004970658570528
856,0.007540703285485506
857,0.0034187829587608576
858,0.006231310311704874
859,0.008209134452044964
860,0.007441262248903513
861,0.0046686455607414246
862,0.0044700815342366695
863,0.00471159815788269
864,0.012197707779705524
865,0.008073478005826473
866,0.007673333398997784
867,0.005980692803859711
868,0.006284627597779036
869,0.008771541528403759
870,0.005427987314760685
871,0.0077057755552232265
872,0.003921791445463896
873,0.004181724041700363
874,0.010987164452672005
875,0.005784359760582447
876,0.00690899882465601
877,0.004036060068756342
878,0.00529323099181056
879,0.005852726753801107
880,0.006528615951538086
881,0.006023526191711426
882,0.005292787682265043
883,0.0035328383091837168
884,0.004818606656044722
885,0.007554981857538223
886,0.00511909881606698
887,0.006112612783908844
888,0.006184267345815897
889,0.0171277467161417
890,0.007691460195928812
891,0.006665050983428955
892,0.0035318187437951565
893,0.00457157613709569
894,0.004184475168585777
895,0.0060319858603179455
896,0.0059979879297316074
897,0.008258168585598469
898,0.0034169110003858805
899,0.004000436048954725
900,0.007395532913506031
901,0.0033673003781586885
902,0.003282311139628291
903,0.005241838283836842
904,0.0057390062138438225
905,0.002242605434730649
906,0.0030539962463080883
907,0.0076131438836455345
908,0.005548189859837294
909,0.004801231436431408
910,0.005569306202232838
911,0.00516786053776741
912,0.004823644179850817
913,0.0038462697993963957
914,0.006631937809288502
915,0.004980340600013733
916,0.0034295557998120785
917,0.004174485336989164
918,0.004915197845548391
919,0.004584975074976683
920,0.006451344583183527
921,0.004245379939675331
922,0.007004915736615658
923,0.005038191098719835
924,0.006083149928599596
925,0.004081845283508301
926,0.006001670844852924
927,0.006329876836389303
928,0.00405237777158618
929,0.005192317068576813
930,0.0063680908642709255
931,0.009274584241211414
932,0.0027971365489065647
933,0.003922062925994396
934,0.0023687067441642284
935,0.003292728215456009
936,0.005169503856450319
937,0.004491438157856464
938,0.0050919852219522
939,0.0037723209243267775
940,0.003493737429380417
941,0.005527144763618708
942,0.0039293598383665085
943,0.0042421347461640835
944,0.0038021409418433905
945,0.004715626128017902
946,0.0061531043611466885
947,0.006129175890237093
948,0.004113561008125544
949,0.003960173111408949
950,0.005862976424396038
951,0.004346920643001795
952,0.004509358201175928
953,0.004609774332493544
954,0.0036951920483261347
955,0.0030798797961324453
956,0.00595835829153657
957,0.004064728505909443
958,0.005941574927419424
959,0.004105743020772934
960,0.005035448353737593
961,0.004669512622058392
962,0.0028394025284796953
963,0.0044015212915837765
964,0.0034906284417957067
965,0.0032762917689979076
966,0.004035779740661383
967,0.0024311740417033434
968,0.005577557720243931
969,0.0022242588456720114
970,0.007925605401396751
971,0.003066857112571597
972,0.003261018544435501
973,0.006077768746763468
974,0.003683054121211171
975,0.00360374734736979
976,0.006346047855913639
977,0.0040276991203427315
978,0.003530786605551839
979,0.0023757752496749163
980,0.006527756340801716
981,0.004540807567536831
982,0.002121511846780777
983,0.0038160141557455063
984,0.006022311747074127
985,0.004155690316110849
986,0.0037732194177806377
987,0.004678219091147184
988,0.003293936373665929
989,0.002965199062600732
990,0.004753758665174246
991,0.0033237540628761053
992,0.005479432176798582
993,0.0030484795570373535
994,0.00384226581081748
995,0.0040512909181416035
996,0.004094944801181555
997,0.0024190021213144064
998,0.0038791417609900236
999,0.004833020269870758
1000,0.004352764692157507
1001,0.00842608604580164
1002,0.004364821128547192
1003,0.0033688670955598354
1004,0.0023950538598001003
1005,0.007208502851426601
1006,0.0029270106460899115
1007,0.0035025221295654774
1008,0.006569251883774996
1009,0.003367573721334338
1010,0.0027193736750632524
1011,0.003533643903210759
1012,0.004123474936932325
1013,0.0036372169852256775
1014,0.0038366776425391436
1015,0.0017500497633591294
1016,0.004288772586733103
1017,0.005330909509211779
1018,0.003937134053558111
1019,0.004983252380043268
1020,0.004968907684087753
1021,0.004638245794922113
1022,0.003874365705996752
1023,0.0038977356161922216
1024,0.0042020236141979694
1025,0.00644790381193161
1026,0.005154631566256285
1027,0.0028011612594127655
1028,0.009951283223927021
1029,0.0027297320775687695
1030,0.005439913831651211
1031,0.003645859658718109
1032,0.0030790469609200954
1033,0.004974625539034605
1034,0.003674205392599106
1035,0.0040350258350372314
1036,0.004113005008548498
1037,0.004061794839799404
1038,0.004154927097260952
1039,0.005910728592425585
1040,0.002887379378080368
1041,0.004160348325967789
1042,0.004360336810350418
1043,0.0021084328182041645
1044,0.005509771406650543
1045,0.004819102585315704
1046,0.003983017057180405
1047,0.002579708816483617
1048,0.004121982958167791
1049,0.004009118769317865
1050,0.0037071348633617163
1051,0.003114223014563322
1052,0.003652412910014391
1053,0.0033004716970026493
1054,0.0043206289410591125
1055,0.0023136239033192396
1056,0.0048924763686954975
1057,0.0041868858970701694
1058,0.0026996114756911993
1059,0.0033635578583925962
1060,0.0031393910758197308
1061,0.006172696594148874
1062,0.0048334039747715
1063,0.004342310130596161
1064,0.0036070372443646193
1065,0.005435335915535688
1066,0.00489833252504468
1067,0.0034685598220676184
1068,0.006398770492523909
1069,0.00477147102355957
1070,0.006569809280335903
1071,0.002080021658912301
1072,0.0022745211608707905
1073,0.002165792975574732
1074,0.002381138503551483
1075,0.005880526266992092
1076,0.0028953051660209894
1077,0.004485127981752157
1078,0.0029800250194966793
1079,0.002188540529459715
1080,0.003894255729392171
1081,0.0037374214734882116
1082,0.003163918387144804
1083,0.0034123759251087904
1084,0.0025000744499266148
1085,0.0031657761428505182
1086,0.003921667579561472
1087,0.00919718760997057
1088,0.005093507934361696
1089,0.002985922386869788
1090,0.00439314404502511
1091,0.0038602615240961313
1092,0.0031194083858281374
1093,0.002719663316383958
1094,0.0036556220147758722
1095,0.004085347522050142
1096,0.0027389514725655317
1097,0.00277689634822309
1098,0.002738326322287321
1099,0.0049861422739923
1100,0.00518219918012619
1101,0.0022732189390808344
1102,0.0037758115213364363
1103,0.001862170989625156
1104,0.002122299512848258
1105,0.0029790333937853575
1106,0.005314215086400509
1107,0.0030951325315982103
1108,0.004152245819568634
1109,0.0029798615723848343
1110,0.002331694820895791
1111,0.002688387641683221
1112,0.0025994207244366407
1113,0.0037839796859771013
1114,0.005181762855499983
1115,0.004271660931408405
1116,0.002352291950955987
1117,0.002551533980295062
1118,0.003239490557461977
1119,0.0030305117834359407
1120,0.0026841636281460524
1121,0.0034781876020133495
1122,0.0031041752081364393
1123,0.0020207443740218878
1124,0.004804053343832493
1125,0.004134282935410738
1126,0.002965243300423026
1127,0.0030323569662868977
1128,0.0036502559669315815
1129,0.0022454846184700727
1130,0.005037153605371714
1131,0.002266728086397052
1132,0.004337064456194639
1133,0.003741838503628969
1134,0.003062256146222353
1135,0.001638600486330688
1136,0.003137189196422696
1137,0.002506872406229377
1138,0.0021599524188786745
1139,0.003090630052611232
1140,0.0037184383254498243
1141,0.004977067466825247
1142,0.003087416058406234
1143,0.003585547674447298
1144,0.002866149414330721
1145,0.00314811198040843
1146,0.0013075676979497075
1147,0.0038049935828894377
1148,0.004230759106576443
1149,0.0023752970155328512
1150,0.0028113212902098894
1151,0.004015722777694464
1152,0.0035613488871604204
1153,0.00214115041308105
1154,0.0038038615602999926
1155,0.004218151327222586
1156,0.0031815392430871725
1157,0.003866679733619094
1158,0.0023089852184057236
1159,0.003048571292310953
1160,0.0029629156924784184
1161,0.0036330909933894873
1162,0.0024640669580549
1163,0.003381699789315462
1164,0.002932922216132283
1165,0.0039255511946976185
1166,0.00208588526584208
1167,0.0028195767663419247
1168,0.0033095485996454954
1169,0.0038509699515998363
1170,0.002931260736659169
1171,0.004587490111589432
1172,0.004129853565245867
1173,0.00300995004363358
1174,0.003087918506935239
1175,0.0027839834801852703
1176,0.001459173858165741
1177,0.003217564197257161
1178,0.004469149746000767
1179,0.004335606005042791
1180,0.0031864994671195745
1181,0.0027647502720355988
1182,0.0015790491597726941
1183,0.0021217521280050278
1184,0.0012395776575431228
1185,0.0026665579061955214
1186,0.0023820388596504927
1187,0.003863123944029212
1188,0.0020484074484556913
1189,0.002771794330328703
1190,0.0031088441610336304
1191,0.002531437436118722
1192,0.0021350663155317307
1193,0.0017891685711219907
1194,0.0033503181766718626
1195,0.004457945004105568
1196,0.0035126747097820044
1197,0.0049355956725776196
1198,0.0019127955893054605
1199,0.0021662728395313025
1200,0.07680828124284744
1201,0.03224054351449013
1202,0.027812328189611435
1203,0.03901924937963486
1204,0.024040425196290016
1205,0.033993661403656006
1206,0.04234001040458679
1207,0.027726981788873672
1208,0.02635977230966091
1209,0.033585842698812485
1210,0.01327779795974493
1211,0.01692885160446167
1212,0.009845709428191185
1213,0.01967746391892433
1214,0.01601472496986389
1215,0.018061557784676552
1216,0.015720533207058907
1217,0.015808861702680588
1218,0.013080012984573841
1219,0.014025877229869366
1220,0.00973772443830967
1221,0.011747038923203945
1222,0.012295546010136604
1223,0.013821080327033997
1224,0.009412865154445171
1225,0.011641704477369785
1226,0.014664397574961185
1227,0.007375987712293863
1228,0.005822031758725643
1229,0.010092622600495815
1230,0.009090815670788288
1231,0.006180313881486654
1232,0.008487171493470669
1233,0.006252027116715908
1234,0.005743352230638266
